season_id,season,tier,division,match_id,match_name,date,attendance,team_id,team_name,opponent_id,opponent_name,home_team,away_team,goals_for,goals_against,goal_difference,result,win,loss,draw,note,points
S-2014-2014-1-S,2014-2014,1,FA Women's Super League 1 (WSL 1),M-2014-2014-1-006-M,Everton Ladies vs Notts County Ladies,4/20/2014,256,T-016-T,Notts County Ladies,T-013-T,Everton Ladies,0,1,2,0,2,Win,1,0,0,NA,3
S-2014-2014-1-S,2014-2014,1,FA Women's Super League 1 (WSL 1),M-2014-2014-1-007-M,Manchester City Women vs Bristol Academy,4/20/2014,"1,253",T-020-T,Manchester City Women,T-006-T,Bristol Academy,1,0,0,2,-2,Loss,0,1,0,NA,0
S-2014-2014-1-S,2014-2014,1,FA Women's Super League 1 (WSL 1),M-2014-2014-1-007-M,Manchester City Women vs Bristol Academy,5/18/2014,"1,253",T-006-T,Bristol Academy,T-020-T,Manchester City Women,0,1,2,0,2,Win,1,0,0,NA,3
S-2014-2014-1-S,2014-2014,1,FA Women's Super League 1 (WSL 1),M-2014-2014-1-008-M,Arsenal Ladies vs Manchester City Women,5/18/2014,829,T-001-T,Arsenal Ladies,T-020-T,Manchester City Women,1,0,0,1,-1,Loss,0,1,0,NA,0
S-2014-2014-1-S,2014-2014,1,FA Women's Super League 1 (WSL 1),M-2014-2014-1-008-M,Arsenal Ladies vs Manchester City Women,5/18/2014,829,T-020-T,Manchester City Women,T-001-T,Arsenal Ladies,0,1,1,0,1,Win,1,0,0,NA,3
S-2014-2014-1-S,2014-2014,1,FA Women's Super League 1 (WSL 1),M-2014-2014-1-009-M,Birmingham City Ladies vs Chelsea Ladies,5/18/2014,949,T-003-T,Birmingham City Ladies,T-008-T,Chelsea Ladies,1,0,2,1,1,Win,1,0,0,NA,3
S-2014-2014-1-S,2014-2014,1,FA Women's Super League 1 (WSL 1),M-2014-2014-1-009-M,Birmingham City Ladies vs Chelsea Ladies,5/18/2014,949,T-008-T,Chelsea Ladies,T-003-T,Birmingham City Ladies,0,1,1,2,-1,Loss,0,1,0,NA,0
S-2014-2014-1-S,2014-2014,1,FA Women's Super League 1 (WSL 1),M-2014-2014-1-010-M,Everton Ladies vs Bristol Academy,5/18/2014,407,T-013-T,Everton Ladies,T-006-T,Bristol Academy,1,0,1,1,0,Draw,0,0,1,NA,1
S-2014-2014-1-S,2014-2014,1,FA Women's Super League 1 (WSL 1),M-2014-2014-1-010-M,Everton Ladies vs Bristol Academy,5/18/2014,407,T-006-T,Bristol Academy,T-013-T,Everton Ladies,0,1,1,1,0,Draw,0,0,1,NA,1
S-2014-2014-1-S,2014-2014,1,FA Women's Super League 1 (WSL 1),M-2014-2014-1-011-M,Notts County Ladies vs Liverpool Ladies,5/18/2014,"1,073",T-016-T,Notts County Ladies,T-017-T,Liverpool Ladies,1,0,0,0,0,Draw,0,0,1,NA,1
S-2014-2014-1-S,2014-2014,1,FA Women's Super League 1 (WSL 1),M-2014-2014-1-011-M,Notts County Ladies vs Liverpool Ladies,5/21/2014,"1,073",T-017-T,Liverpool Ladies,T-016-T,Notts County Ladies,0,1,0,0,0,Draw,0,0,1,NA,1
S-2014-2014-1-S,2014-2014,1,FA Women's Super League 1 (WSL 1),M-2014-2014-1-012-M,Arsenal Ladies vs Birmingham City Ladies,5/21/2014,NA,T-001-T,Arsenal Ladies,T-003-T,Birmingham City Ladies,1,0,0,2,-2,Loss,0,1,0,NA,0
S-2014-2014-1-S,2014-2014,1,FA Women's Super League 1 (WSL 1),M-2014-2014-1-012-M,Arsenal Ladies vs Birmingham City Ladies,5/21/2014,NA,T-003-T,Birmingham City Ladies,T-001-T,Arsenal Ladies,0,1,2,0,2,Win,1,0,0,NA,3
S-2014-2014-1-S,2014-2014,1,FA Women's Super League 1 (WSL 1),M-2014-2014-1-013-M,Manchester City Women vs Everton Ladies,5/21/2014,947,T-020-T,Manchester City Women,T-013-T,Everton Ladies,1,0,2,0,2,Win,1,0,0,NA,3
S-2014-2014-1-S,2014-2014,1,FA Women's Super League 1 (WSL 1),M-2014-2014-1-013-M,Manchester City Women vs Everton Ladies,5/24/2014,947,T-013-T,Everton Ladies,T-020-T,Manchester City Women,0,1,0,2,-2,Loss,0,1,0,NA,0
S-2014-2014-1-S,2014-2014,1,FA Women's Super League 1 (WSL 1),M-2014-2014-1-014-M,Liverpool Ladies vs Birmingham City Ladies,5/24/2014,472,T-017-T,Liverpool Ladies,T-003-T,Birmingham City Ladies,1,0,1,1,0,Draw,0,0,1,NA,1
S-2014-2014-1-S,2014-2014,1,FA Women's Super League 1 (WSL 1),M-2014-2014-1-014-M,Liverpool Ladies vs Birmingham City Ladies,5/25/2014,472,T-003-T,Birmingham City Ladies,T-017-T,Liverpool Ladies,0,1,1,1,0,Draw,0,0,1,NA,1
S-2014-2014-1-S,2014-2014,1,FA Women's Super League 1 (WSL 1),M-2014-2014-1-015-M,Arsenal Ladies vs Bristol Academy,5/25/2014,614,T-001-T,Arsenal Ladies,T-006-T,Bristol Academy,1,0,0,2,-2,Loss,0,1,0,NA,0
S-2014-2014-1-S,2014-2014,1,FA Women's Super League 1 (WSL 1),M-2014-2014-1-015-M,Arsenal Ladies vs Bristol Academy,5/25/2014,614,T-006-T,Bristol Academy,T-001-T,Arsenal Ladies,0,1,2,0,2,Win,1,0,0,NA,3
S-2014-2014-1-S,2014-2014,1,FA Women's Super League 1 (WSL 1),M-2014-2014-1-016-M,Chelsea Ladies vs Notts County Ladies,5/25/2014,562,T-008-T,Chelsea Ladies,T-016-T,Notts County Ladies,1,0,0,0,0,Draw,0,0,1,NA,1
S-2014-2014-1-S,2014-2014,1,FA Women's Super League 1 (WSL 1),M-2014-2014-1-016-M,Chelsea Ladies vs Notts County Ladies,6/29/2014,562,T-016-T,Notts County Ladies,T-008-T,Chelsea Ladies,0,1,0,0,0,Draw,0,0,1,NA,1
S-2014-2014-1-S,2014-2014,1,FA Women's Super League 1 (WSL 1),M-2014-2014-1-017-M,Birmingham City Ladies vs Manchester City Women,6/29/2014,759,T-003-T,Birmingham City Ladies,T-020-T,Manchester City Women,1,0,2,0,2,Win,1,0,0,NA,3
S-2014-2014-1-S,2014-2014,1,FA Women's Super League 1 (WSL 1),M-2014-2014-1-017-M,Birmingham City Ladies vs Manchester City Women,6/29/2014,759,T-020-T,Manchester City Women,T-003-T,Birmingham City Ladies,0,1,0,2,-2,Loss,0,1,0,NA,0
S-2014-2014-1-S,2014-2014,1,FA Women's Super League 1 (WSL 1),M-2014-2014-1-018-M,Everton Ladies vs Chelsea Ladies,6/29/2014,"1,312",T-013-T,Everton Ladies,T-008-T,Chelsea Ladies,1,0,1,2,-1,Loss,0,1,0,NA,0
S-2014-2014-1-S,2014-2014,1,FA Women's Super League 1 (WSL 1),M-2014-2014-1-018-M,Everton Ladies vs Chelsea Ladies,6/29/2014,"1,312",T-008-T,Chelsea Ladies,T-013-T,Everton Ladies,0,1,2,1,1,Win,1,0,0,NA,3
S-2014-2014-1-S,2014-2014,1,FA Women's Super League 1 (WSL 1),M-2014-2014-1-019-M,Notts County Ladies vs Bristol Academy,6/29/2014,NA,T-016-T,Notts County Ladies,T-006-T,Bristol Academy,1,0,0,0,0,Loss,0,1,0,Win awarded to away team,0
S-2014-2014-1-S,2014-2014,1,FA Women's Super League 1 (WSL 1),M-2014-2014-1-019-M,Notts County Ladies vs Bristol Academy,6/29/2014,NA,T-006-T,Bristol Academy,T-016-T,Notts County Ladies,0,1,0,0,0,Win,1,0,0,Win awarded to away team,3
S-2014-2014-1-S,2014-2014,1,FA Women's Super League 1 (WSL 1),M-2014-2014-1-020-M,Liverpool Ladies vs Arsenal Ladies,6/29/2014,852,T-017-T,Liverpool Ladies,T-001-T,Arsenal Ladies,1,0,0,1,-1,Loss,0,1,0,NA,0
S-2014-2014-1-S,2014-2014,1,FA Women's Super League 1 (WSL 1),M-2014-2014-1-020-M,Liverpool Ladies vs Arsenal Ladies,7/16/2014,852,T-001-T,Arsenal Ladies,T-017-T,Liverpool Ladies,0,1,1,0,1,Win,1,0,0,NA,3
S-2014-2014-1-S,2014-2014,1,FA Women's Super League 1 (WSL 1),M-2014-2014-1-021-M,Birmingham City Ladies vs Bristol Academy,7/16/2014,510,T-003-T,Birmingham City Ladies,T-006-T,Bristol Academy,1,0,2,1,1,Win,1,0,0,NA,3
S-2014-2014-1-S,2014-2014,1,FA Women's Super League 1 (WSL 1),M-2014-2014-1-021-M,Birmingham City Ladies vs Bristol Academy,7/16/2014,510,T-006-T,Bristol Academy,T-003-T,Birmingham City Ladies,0,1,1,2,-1,Loss,0,1,0,NA,0
S-2014-2014-1-S,2014-2014,1,FA Women's Super League 1 (WSL 1),M-2014-2014-1-022-M,Chelsea Ladies vs Arsenal Ladies,7/16/2014,626,T-008-T,Chelsea Ladies,T-001-T,Arsenal Ladies,1,0,2,1,1,Win,1,0,0,NA,3
S-2014-2014-1-S,2014-2014,1,FA Women's Super League 1 (WSL 1),M-2014-2014-1-022-M,Chelsea Ladies vs Arsenal Ladies,7/16/2014,626,T-001-T,Arsenal Ladies,T-008-T,Chelsea Ladies,0,1,1,2,-1,Loss,0,1,0,NA,0
S-2014-2014-1-S,2014-2014,1,FA Women's Super League 1 (WSL 1),M-2014-2014-1-023-M,Liverpool Ladies vs Everton Ladies,7/16/2014,719,T-017-T,Liverpool Ladies,T-013-T,Everton Ladies,1,0,1,0,1,Win,1,0,0,NA,3
S-2014-2014-1-S,2014-2014,1,FA Women's Super League 1 (WSL 1),M-2014-2014-1-023-M,Liverpool Ladies vs Everton Ladies,7/17/2014,719,T-013-T,Everton Ladies,T-017-T,Liverpool Ladies,0,1,0,1,-1,Loss,0,1,0,NA,0
S-2014-2014-1-S,2014-2014,1,FA Women's Super League 1 (WSL 1),M-2014-2014-1-024-M,Manchester City Women vs Notts County Ladies,7/17/2014,820,T-020-T,Manchester City Women,T-016-T,Notts County Ladies,1,0,1,0,1,Win,1,0,0,NA,3
S-2014-2014-1-S,2014-2014,1,FA Women's Super League 1 (WSL 1),M-2014-2014-1-024-M,Manchester City Women vs Notts County Ladies,7/19/2014,820,T-016-T,Notts County Ladies,T-020-T,Manchester City Women,0,1,0,1,-1,Loss,0,1,0,NA,0
S-2014-2014-1-S,2014-2014,1,FA Women's Super League 1 (WSL 1),M-2014-2014-1-025-M,Bristol Academy vs Liverpool Ladies,7/19/2014,"1,215",T-006-T,Bristol Academy,T-017-T,Liverpool Ladies,1,0,1,3,-2,Loss,0,1,0,NA,0
S-2014-2014-1-S,2014-2014,1,FA Women's Super League 1 (WSL 1),M-2014-2014-1-025-M,Bristol Academy vs Liverpool Ladies,7/20/2014,"1,215",T-017-T,Liverpool Ladies,T-006-T,Bristol Academy,0,1,3,1,2,Win,1,0,0,NA,3
S-2014-2014-1-S,2014-2014,1,FA Women's Super League 1 (WSL 1),M-2014-2014-1-026-M,Chelsea Ladies vs Manchester City Women,7/20/2014,490,T-008-T,Chelsea Ladies,T-020-T,Manchester City Women,1,0,2,1,1,Win,1,0,0,NA,3
S-2014-2014-1-S,2014-2014,1,FA Women's Super League 1 (WSL 1),M-2014-2014-1-026-M,Chelsea Ladies vs Manchester City Women,7/20/2014,490,T-020-T,Manchester City Women,T-008-T,Chelsea Ladies,0,1,1,2,-1,Loss,0,1,0,NA,0
S-2014-2014-1-S,2014-2014,1,FA Women's Super League 1 (WSL 1),M-2014-2014-1-027-M,Everton Ladies vs Arsenal Ladies,7/20/2014,559,T-013-T,Everton Ladies,T-001-T,Arsenal Ladies,1,0,1,2,-1,Loss,0,1,0,NA,0
S-2014-2014-1-S,2014-2014,1,FA Women's Super League 1 (WSL 1),M-2014-2014-1-027-M,Everton Ladies vs Arsenal Ladies,7/20/2014,559,T-001-T,Arsenal Ladies,T-013-T,Everton Ladies,0,1,2,1,1,Win,1,0,0,NA,3
S-2014-2014-1-S,2014-2014,1,FA Women's Super League 1 (WSL 1),M-2014-2014-1-028-M,Notts County Ladies vs Birmingham City Ladies,7/20/2014,782,T-016-T,Notts County Ladies,T-003-T,Birmingham City Ladies,1,0,0,1,-1,Loss,0,1,0,NA,0
S-2014-2014-1-S,2014-2014,1,FA Women's Super League 1 (WSL 1),M-2014-2014-1-028-M,Notts County Ladies vs Birmingham City Ladies,7/27/2014,782,T-003-T,Birmingham City Ladies,T-016-T,Notts County Ladies,0,1,1,0,1,Win,1,0,0,NA,3
S-2014-2014-1-S,2014-2014,1,FA Women's Super League 1 (WSL 1),M-2014-2014-1-029-M,Arsenal Ladies vs Notts County Ladies,7/27/2014,771,T-001-T,Arsenal Ladies,T-016-T,Notts County Ladies,1,0,1,1,0,Draw,0,0,1,NA,1
S-2014-2014-1-S,2014-2014,1,FA Women's Super League 1 (WSL 1),M-2014-2014-1-029-M,Arsenal Ladies vs Notts County Ladies,7/27/2014,771,T-016-T,Notts County Ladies,T-001-T,Arsenal Ladies,0,1,1,1,0,Draw,0,0,1,NA,1
S-2014-2014-1-S,2014-2014,1,FA Women's Super League 1 (WSL 1),M-2014-2014-1-030-M,Chelsea Ladies vs Bristol Academy,7/27/2014,323,T-008-T,Chelsea Ladies,T-006-T,Bristol Academy,1,0,2,1,1,Win,1,0,0,NA,3
S-2014-2014-1-S,2014-2014,1,FA Women's Super League 1 (WSL 1),M-2014-2014-1-030-M,Chelsea Ladies vs Bristol Academy,7/27/2014,323,T-006-T,Bristol Academy,T-008-T,Chelsea Ladies,0,1,1,2,-1,Loss,0,1,0,NA,0
S-2014-2014-1-S,2014-2014,1,FA Women's Super League 1 (WSL 1),M-2014-2014-1-031-M,Manchester City Women vs Liverpool Ladies,7/27/2014,920,T-020-T,Manchester City Women,T-017-T,Liverpool Ladies,1,0,1,0,1,Win,1,0,0,NA,3
S-2014-2014-1-S,2014-2014,1,FA Women's Super League 1 (WSL 1),M-2014-2014-1-031-M,Manchester City Women vs Liverpool Ladies,8/9/2014,920,T-017-T,Liverpool Ladies,T-020-T,Manchester City Women,0,1,0,1,-1,Loss,0,1,0,NA,0
S-2014-2014-1-S,2014-2014,1,FA Women's Super League 1 (WSL 1),M-2014-2014-1-032-M,Liverpool Ladies vs Chelsea Ladies,8/9/2014,568,T-017-T,Liverpool Ladies,T-008-T,Chelsea Ladies,1,0,2,0,2,Win,1,0,0,NA,3
S-2014-2014-1-S,2014-2014,1,FA Women's Super League 1 (WSL 1),M-2014-2014-1-032-M,Liverpool Ladies vs Chelsea Ladies,8/23/2014,568,T-008-T,Chelsea Ladies,T-017-T,Liverpool Ladies,0,1,0,2,-2,Loss,0,1,0,NA,0
S-2014-2014-1-S,2014-2014,1,FA Women's Super League 1 (WSL 1),M-2014-2014-1-033-M,Bristol Academy vs Everton Ladies,8/23/2014,487,T-006-T,Bristol Academy,T-013-T,Everton Ladies,1,0,5,2,3,Win,1,0,0,NA,3
S-2014-2014-1-S,2014-2014,1,FA Women's Super League 1 (WSL 1),M-2014-2014-1-033-M,Bristol Academy vs Everton Ladies,8/24/2014,487,T-013-T,Everton Ladies,T-006-T,Bristol Academy,0,1,2,5,-3,Loss,0,1,0,NA,0
S-2014-2014-1-S,2014-2014,1,FA Women's Super League 1 (WSL 1),M-2014-2014-1-034-M,Chelsea Ladies vs Birmingham City Ladies,8/24/2014,507,T-008-T,Chelsea Ladies,T-003-T,Birmingham City Ladies,1,0,3,1,2,Win,1,0,0,NA,3
S-2014-2014-1-S,2014-2014,1,FA Women's Super League 1 (WSL 1),M-2014-2014-1-034-M,Chelsea Ladies vs Birmingham City Ladies,8/24/2014,507,T-003-T,Birmingham City Ladies,T-008-T,Chelsea Ladies,0,1,1,3,-2,Loss,0,1,0,NA,0
S-2014-2014-1-S,2014-2014,1,FA Women's Super League 1 (WSL 1),M-2014-2014-1-035-M,Liverpool Ladies vs Notts County Ladies,8/24/2014,456,T-017-T,Liverpool Ladies,T-016-T,Notts County Ladies,1,0,1,0,1,Win,1,0,0,NA,3
S-2014-2014-1-S,2014-2014,1,FA Women's Super League 1 (WSL 1),M-2014-2014-1-035-M,Liverpool Ladies vs Notts County Ladies,8/24/2014,456,T-016-T,Notts County Ladies,T-017-T,Liverpool Ladies,0,1,0,1,-1,Loss,0,1,0,NA,0
S-2014-2014-1-S,2014-2014,1,FA Women's Super League 1 (WSL 1),M-2014-2014-1-036-M,Manchester City Women vs Arsenal Ladies,8/24/2014,891,T-020-T,Manchester City Women,T-001-T,Arsenal Ladies,1,0,0,4,-4,Loss,0,1,0,NA,0
S-2014-2014-1-S,2014-2014,1,FA Women's Super League 1 (WSL 1),M-2014-2014-1-036-M,Manchester City Women vs Arsenal Ladies,8/31/2014,891,T-001-T,Arsenal Ladies,T-020-T,Manchester City Women,0,1,4,0,4,Win,1,0,0,NA,3
S-2014-2014-1-S,2014-2014,1,FA Women's Super League 1 (WSL 1),M-2014-2014-1-037-M,Birmingham City Ladies vs Arsenal Ladies,8/31/2014,481,T-003-T,Birmingham City Ladies,T-001-T,Arsenal Ladies,1,0,1,2,-1,Loss,0,1,0,NA,0
S-2014-2014-1-S,2014-2014,1,FA Women's Super League 1 (WSL 1),M-2014-2014-1-037-M,Birmingham City Ladies vs Arsenal Ladies,9/3/2014,481,T-001-T,Arsenal Ladies,T-003-T,Birmingham City Ladies,0,1,2,1,1,Win,1,0,0,NA,3
S-2014-2014-1-S,2014-2014,1,FA Women's Super League 1 (WSL 1),M-2014-2014-1-038-M,Notts County Ladies vs Manchester City Women,9/3/2014,498,T-016-T,Notts County Ladies,T-020-T,Manchester City Women,1,0,1,1,0,Draw,0,0,1,NA,1
S-2014-2014-1-S,2014-2014,1,FA Women's Super League 1 (WSL 1),M-2014-2014-1-038-M,Notts County Ladies vs Manchester City Women,9/4/2014,498,T-020-T,Manchester City Women,T-016-T,Notts County Ladies,0,1,1,1,0,Draw,0,0,1,NA,1
S-2014-2014-1-S,2014-2014,1,FA Women's Super League 1 (WSL 1),M-2014-2014-1-039-M,Arsenal Ladies vs Chelsea Ladies,9/4/2014,808,T-001-T,Arsenal Ladies,T-008-T,Chelsea Ladies,1,0,2,3,-1,Loss,0,1,0,NA,0
S-2014-2014-1-S,2014-2014,1,FA Women's Super League 1 (WSL 1),M-2014-2014-1-039-M,Arsenal Ladies vs Chelsea Ladies,9/4/2014,808,T-008-T,Chelsea Ladies,T-001-T,Arsenal Ladies,0,1,3,2,1,Win,1,0,0,NA,3
S-2014-2014-1-S,2014-2014,1,FA Women's Super League 1 (WSL 1),M-2014-2014-1-040-M,Bristol Academy vs Birmingham City Ladies,9/4/2014,528,T-006-T,Bristol Academy,T-003-T,Birmingham City Ladies,1,0,1,3,-2,Loss,0,1,0,NA,0
S-2014-2014-1-S,2014-2014,1,FA Women's Super League 1 (WSL 1),M-2014-2014-1-040-M,Bristol Academy vs Birmingham City Ladies,9/4/2014,528,T-003-T,Birmingham City Ladies,T-006-T,Bristol Academy,0,1,3,1,2,Win,1,0,0,NA,3
S-2014-2014-1-S,2014-2014,1,FA Women's Super League 1 (WSL 1),M-2014-2014-1-041-M,Everton Ladies vs Liverpool Ladies,9/4/2014,921,T-013-T,Everton Ladies,T-017-T,Liverpool Ladies,1,0,2,2,0,Draw,0,0,1,NA,1
S-2014-2014-1-S,2014-2014,1,FA Women's Super League 1 (WSL 1),M-2014-2014-1-041-M,Everton Ladies vs Liverpool Ladies,9/9/2014,921,T-017-T,Liverpool Ladies,T-013-T,Everton Ladies,0,1,2,2,0,Draw,0,0,1,NA,1
S-2014-2014-1-S,2014-2014,1,FA Women's Super League 1 (WSL 1),M-2014-2014-1-042-M,Everton Ladies vs Birmingham City Ladies,9/9/2014,310,T-013-T,Everton Ladies,T-003-T,Birmingham City Ladies,1,0,0,0,0,Draw,0,0,1,NA,1
S-2014-2014-1-S,2014-2014,1,FA Women's Super League 1 (WSL 1),M-2014-2014-1-042-M,Everton Ladies vs Birmingham City Ladies,9/20/2014,310,T-003-T,Birmingham City Ladies,T-013-T,Everton Ladies,0,1,0,0,0,Draw,0,0,1,NA,1
S-2014-2014-1-S,2014-2014,1,FA Women's Super League 1 (WSL 1),M-2014-2014-1-043-M,Bristol Academy vs Arsenal Ladies,9/20/2014,861,T-006-T,Bristol Academy,T-001-T,Arsenal Ladies,1,0,3,4,-1,Loss,0,1,0,NA,0
S-2014-2014-1-S,2014-2014,1,FA Women's Super League 1 (WSL 1),M-2014-2014-1-043-M,Bristol Academy vs Arsenal Ladies,9/20/2014,861,T-001-T,Arsenal Ladies,T-006-T,Bristol Academy,0,1,4,3,1,Win,1,0,0,NA,3
S-2014-2014-1-S,2014-2014,1,FA Women's Super League 1 (WSL 1),M-2014-2014-1-044-M,Notts County Ladies vs Chelsea Ladies,9/20/2014,504,T-016-T,Notts County Ladies,T-008-T,Chelsea Ladies,1,0,1,0,1,Win,1,0,0,NA,3
S-2014-2014-1-S,2014-2014,1,FA Women's Super League 1 (WSL 1),M-2014-2014-1-044-M,Notts County Ladies vs Chelsea Ladies,9/21/2014,504,T-008-T,Chelsea Ladies,T-016-T,Notts County Ladies,0,1,0,1,-1,Loss,0,1,0,NA,0
S-2014-2014-1-S,2014-2014,1,FA Women's Super League 1 (WSL 1),M-2014-2014-1-045-M,Birmingham City Ladies vs Liverpool Ladies,9/21/2014,638,T-003-T,Birmingham City Ladies,T-017-T,Liverpool Ladies,1,0,1,2,-1,Loss,0,1,0,NA,0
S-2014-2014-1-S,2014-2014,1,FA Women's Super League 1 (WSL 1),M-2014-2014-1-045-M,Birmingham City Ladies vs Liverpool Ladies,9/21/2014,638,T-017-T,Liverpool Ladies,T-003-T,Birmingham City Ladies,0,1,2,1,1,Win,1,0,0,NA,3
S-2014-2014-1-S,2014-2014,1,FA Women's Super League 1 (WSL 1),M-2014-2014-1-046-M,Everton Ladies vs Manchester City Women,9/21/2014,512,T-013-T,Everton Ladies,T-020-T,Manchester City Women,1,0,0,3,-3,Loss,0,1,0,NA,0
S-2014-2014-1-S,2014-2014,1,FA Women's Super League 1 (WSL 1),M-2014-2014-1-046-M,Everton Ladies vs Manchester City Women,9/28/2014,512,T-020-T,Manchester City Women,T-013-T,Everton Ladies,0,1,3,0,3,Win,1,0,0,NA,3
S-2014-2014-1-S,2014-2014,1,FA Women's Super League 1 (WSL 1),M-2014-2014-1-047-M,Bristol Academy vs Manchester City Women,9/28/2014,374,T-006-T,Bristol Academy,T-020-T,Manchester City Women,1,0,1,0,1,Win,1,0,0,NA,3
S-2014-2014-1-S,2014-2014,1,FA Women's Super League 1 (WSL 1),M-2014-2014-1-047-M,Bristol Academy vs Manchester City Women,9/28/2014,374,T-020-T,Manchester City Women,T-006-T,Bristol Academy,0,1,0,1,-1,Loss,0,1,0,NA,0
S-2014-2014-1-S,2014-2014,1,FA Women's Super League 1 (WSL 1),M-2014-2014-1-048-M,Notts County Ladies vs Everton Ladies,9/28/2014,533,T-016-T,Notts County Ladies,T-013-T,Everton Ladies,1,0,2,0,2,Win,1,0,0,NA,3
S-2014-2014-1-S,2014-2014,1,FA Women's Super League 1 (WSL 1),M-2014-2014-1-048-M,Notts County Ladies vs Everton Ladies,10/4/2014,533,T-013-T,Everton Ladies,T-016-T,Notts County Ladies,0,1,0,2,-2,Loss,0,1,0,NA,0
S-2014-2014-1-S,2014-2014,1,FA Women's Super League 1 (WSL 1),M-2014-2014-1-049-M,Bristol Academy vs Notts County Ladies,10/4/2014,380,T-006-T,Bristol Academy,T-016-T,Notts County Ladies,1,0,0,2,-2,Loss,0,1,0,NA,0
S-2014-2014-1-S,2014-2014,1,FA Women's Super League 1 (WSL 1),M-2014-2014-1-049-M,Bristol Academy vs Notts County Ladies,10/5/2014,380,T-016-T,Notts County Ladies,T-006-T,Bristol Academy,0,1,2,0,2,Win,1,0,0,NA,3
S-2014-2014-1-S,2014-2014,1,FA Women's Super League 1 (WSL 1),M-2014-2014-1-050-M,Arsenal Ladies vs Liverpool Ladies,10/5/2014,808,T-001-T,Arsenal Ladies,T-017-T,Liverpool Ladies,1,0,3,3,0,Draw,0,0,1,NA,1
S-2014-2014-1-S,2014-2014,1,FA Women's Super League 1 (WSL 1),M-2014-2014-1-050-M,Arsenal Ladies vs Liverpool Ladies,10/5/2014,808,T-017-T,Liverpool Ladies,T-001-T,Arsenal Ladies,0,1,3,3,0,Draw,0,0,1,NA,1
S-2014-2014-1-S,2014-2014,1,FA Women's Super League 1 (WSL 1),M-2014-2014-1-051-M,Chelsea Ladies vs Everton Ladies,10/5/2014,712,T-008-T,Chelsea Ladies,T-013-T,Everton Ladies,1,0,5,2,3,Win,1,0,0,NA,3
S-2014-2014-1-S,2014-2014,1,FA Women's Super League 1 (WSL 1),M-2014-2014-1-051-M,Chelsea Ladies vs Everton Ladies,10/5/2014,712,T-013-T,Everton Ladies,T-008-T,Chelsea Ladies,0,1,2,5,-3,Loss,0,1,0,NA,0
S-2014-2014-1-S,2014-2014,1,FA Women's Super League 1 (WSL 1),M-2014-2014-1-052-M,Manchester City Women vs Birmingham City Ladies,10/5/2014,520,T-020-T,Manchester City Women,T-003-T,Birmingham City Ladies,1,0,1,2,-1,Loss,0,1,0,NA,0
S-2014-2014-1-S,2014-2014,1,FA Women's Super League 1 (WSL 1),M-2014-2014-1-052-M,Manchester City Women vs Birmingham City Ladies,10/12/2014,520,T-003-T,Birmingham City Ladies,T-020-T,Manchester City Women,0,1,2,1,1,Win,1,0,0,NA,3
S-2014-2014-1-S,2014-2014,1,FA Women's Super League 1 (WSL 1),M-2014-2014-1-053-M,Arsenal Ladies vs Everton Ladies,10/12/2014,610,T-001-T,Arsenal Ladies,T-013-T,Everton Ladies,1,0,3,1,2,Win,1,0,0,NA,3
S-2014-2014-1-S,2014-2014,1,FA Women's Super League 1 (WSL 1),M-2014-2014-1-053-M,Arsenal Ladies vs Everton Ladies,10/12/2014,610,T-013-T,Everton Ladies,T-001-T,Arsenal Ladies,0,1,1,3,-2,Loss,0,1,0,NA,0
S-2014-2014-1-S,2014-2014,1,FA Women's Super League 1 (WSL 1),M-2014-2014-1-054-M,Birmingham City Ladies vs Notts County Ladies,10/12/2014,"1,448",T-003-T,Birmingham City Ladies,T-016-T,Notts County Ladies,1,0,2,2,0,Draw,0,0,1,NA,1
S-2014-2014-1-S,2014-2014,1,FA Women's Super League 1 (WSL 1),M-2014-2014-1-054-M,Birmingham City Ladies vs Notts County Ladies,10/12/2014,"1,448",T-016-T,Notts County Ladies,T-003-T,Birmingham City Ladies,0,1,2,2,0,Draw,0,0,1,NA,1
S-2014-2014-1-S,2014-2014,1,FA Women's Super League 1 (WSL 1),M-2014-2014-1-055-M,Liverpool Ladies vs Bristol Academy,10/12/2014,534,T-017-T,Liverpool Ladies,T-006-T,Bristol Academy,1,0,3,0,3,Win,1,0,0,NA,3
S-2014-2014-1-S,2014-2014,1,FA Women's Super League 1 (WSL 1),M-2014-2014-1-055-M,Liverpool Ladies vs Bristol Academy,10/12/2014,534,T-006-T,Bristol Academy,T-017-T,Liverpool Ladies,0,1,0,3,-3,Loss,0,1,0,NA,0
S-2014-2014-1-S,2014-2014,1,FA Women's Super League 1 (WSL 1),M-2014-2014-1-056-M,Manchester City Women vs Chelsea Ladies,10/12/2014,"1,292",T-020-T,Manchester City Women,T-008-T,Chelsea Ladies,1,0,2,1,1,Win,1,0,0,NA,3
S-2014-2014-1-S,2014-2014,1,FA Women's Super League 1 (WSL 1),M-2014-2014-1-056-M,Manchester City Women vs Chelsea Ladies,4/14/2014,"1,292",T-008-T,Chelsea Ladies,T-020-T,Manchester City Women,0,1,1,2,-1,Loss,0,1,0,NA,0
S-2014-2014-2-S,2014-2014,2,FA Women's Super League 2 (WSL 2),M-2014-2014-2-001-M,Oxford United Women vs London Bees,4/14/2014,NA,T-022-T,Oxford United Women,T-018-T,London Bees,1,0,0,3,-3,Loss,0,1,0,NA,0
